flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_a0.10,coarse_set_a0.10,abstain_fine,abstain_coarse,gate_mahal,gate_iso,mahal_score,iso_score,gate_gaprule,alert_episodes,window_frac_nominal,window_frac_spoof,window_frac_gps_degrade,window_frac_sensor_fault,duration_s,n_windows,ver_sw,ver_sw_release,ver_hw,px4_version
real_54d6091a-8622-4448-a0ef-fbfb1ed61094,unlabelled,unlabelled,0.012473836791437102,2.066172936409014e-07,0.0003112094653897326,0.9872147471258795,sensor_fault,0.9872147471258795,0.012473836791437102,0.0003114160826833735,0.9872147471258795,,non_gnss_fault,0.9872147471258795,sensor_fault,non_gnss_fault,False,False,True,True,1003.7152260914727,0.5703360959409235,False,2,0.8214285714285714,0.0,0.0,0.17857142857142858,73.2,28,54f0455ffc,17826559,PX4_FMU_V6C,v1.16
real_5680b8e9-cf92-40d0-9830-f4694a4a9121,unlabelled,unlabelled,0.589107789401924,0.28227685999516766,0.036321119052957804,0.09229423154995066,nominal,0.589107789401924,0.589107789401924,0.3185979790481255,0.09229423154995066,,nominal,0.589107789401924,nominal,nominal,False,False,False,False,10.436307186394348,0.3939930842904019,False,1,0.9459459459459459,0.05405405405405406,0.0,0.0,281.1,111,26db778d11,17761280,PX4_FMU_V5,v1.15
real_57e4a493-d450-4742-84db-ab612eded470,unlabelled,unlabelled,0.7121423860055687,0.017795588721937157,0.03147458572727447,0.23858743954521966,nominal,0.7121423860055687,0.7121423860055687,0.049270174449211626,0.23858743954521966,,nominal,0.7121423860055687,nominal,nominal,False,False,False,False,20.30789956215478,0.4536481750630654,False,1,0.9310344827586207,0.0,0.034482758620689655,0.034482758620689655,77.3,29,d6f12ad1c4,17891583,PX4_FMU_V5,v1.17
real_598d4b20-d57c-47b0-b02d-6afc3e92b805,unlabelled,unlabelled,0.2220842299276121,0.008428843423785404,0.009934916459731432,0.7595520101888711,sensor_fault,0.7595520101888711,0.2220842299276121,0.018363759883516836,0.7595520101888711,,non_gnss_fault,0.7595520101888711,,,True,True,True,False,79.03300598192638,0.4830680884378929,False,2,0.9302325581395349,0.023255813953488372,0.0,0.046511627906976744,217.8,86,189bcb5501,17891328,CUAV_X25_EVO,v1.17
real_5efc13cb-69e5-4e7f-8775-420556a5e41b,unlabelled,unlabelled,0.0,0.0,1.0,0.0,gps_degrade,1.0,0.0,1.0,0.0,,gnss_chain,1.0,gps_degrade,gnss_chain,False,False,True,True,2.1544718623560585e+19,0.5769944523475617,False,1,0.9741379310344828,0.0,0.0,0.02586206896551724,294.2,116,d55bcbd903,17825984,PX4_SITL,v1.16
real_5f1dbe49-783f-4888-959b-2ef38e145079,unlabelled,unlabelled,0.35514644436388093,0.00019573211118018588,0.5553817011553615,0.08927612236957755,gps_degrade,0.5553817011553615,0.35514644436388093,0.5555774332665416,0.08927612236957755,,gnss_chain,0.5555774332665416,nominal,nominal,True,True,True,False,549.3990379854191,0.5298317990821522,False,5,0.6842105263157895,0.16842105263157894,0.1368421052631579,0.010526315789473684,241.2,95,790cf5dc49,767,PX4_FMU_V6X,unknown
real_6ea30d06-993f-4d6e-ba52-2f48650c0721,unlabelled,unlabelled,0.0,0.0,1.0,0.0,gps_degrade,1.0,0.0,1.0,0.0,,gnss_chain,1.0,gps_degrade,gnss_chain,False,False,True,False,1.1239288575906568e+21,0.5312350974832102,False,2,0.9292929292929293,0.06060606060606061,0.010101010101010102,0.0,250.8,99,d6f12ad1c4,17891583,CUAV_X25_EVO,v1.17
real_72110ea3-5861-4de3-b701-440290002496,unlabelled,unlabelled,0.1962710273060265,0.019240154824627032,0.011481426814969688,0.7730073910543768,sensor_fault,0.7730073910543768,0.1962710273060265,0.03072158163959672,0.7730073910543768,,non_gnss_fault,0.7730073910543768,,,True,True,False,False,19.25003268012027,0.4713447548779466,False,3,0.8846153846153846,0.02564102564102564,0.0,0.08974358974358974,199.6,78,54f0455ffc,17826559,PX4_FMU_V6X,v1.16
real_851e61cc-8b09-4170-8eb8-17654362bc4d,unlabelled,unlabelled,0.7594351807439645,0.001998051224191486,0.01364114098688557,0.22492562704495847,nominal,0.7594351807439645,0.7594351807439645,0.015639192211077055,0.22492562704495847,,nominal,0.7594351807439645,nominal,nominal,False,False,False,False,45.79569552550116,0.4548153968651034,False,0,0.9607843137254902,0.0,0.0,0.0392156862745098,132.2,51,d7d07985dc,17825792,CIRC_PILOT4_C1,v1.16
real_880a9d08-072b-4c07-891c-ae5e17a2eb6d,unlabelled,unlabelled,0.03788997877470297,2.195375509180999e-05,0.0007792338364920893,0.9613088336337131,sensor_fault,0.9613088336337131,0.03788997877470297,0.0008011875915838992,0.9613088336337131,,non_gnss_fault,0.9613088336337131,sensor_fault,non_gnss_fault,False,False,True,False,162.7722731936996,0.5349351709314281,False,3,0.65625,0.0,0.0,0.34375,82.9,32,64989c3b8d,17825984,PX4_FMU_V6X,v1.16
real_8bc00579-3aef-48b6-ae85-3b3da6257600,unlabelled,unlabelled,0.3324704012079474,0.442313206369865,0.02396192147977704,0.20125447094241064,spoof,0.442313206369865,0.3324704012079474,0.46627512784964203,0.20125447094241064,,gnss_chain,0.46627512784964203,"nominal,spoof",nominal,True,True,False,False,16.1799355349451,0.4593200188003521,False,2,0.9425287356321839,0.04597701149425287,0.0,0.011494252873563218,221.7,87,189bcb5501,17891328,CUAV_X25_EVO,v1.17
real_8db68ec8-e145-473a-8114-7d9a7dc01035,unlabelled,unlabelled,0.2435648790243995,0.0009226590282803924,0.00791794003107445,0.7475945219162456,sensor_fault,0.7475945219162456,0.2435648790243995,0.008840599059354843,0.7475945219162456,,non_gnss_fault,0.7475945219162456,,,True,True,False,False,52.42701743359214,0.4921617276699283,False,3,0.8214285714285714,0.0,0.0,0.17857142857142858,142.9,56,64989c3b8d,17825984,PX4_FMU_V6X,v1.16
real_94c5c3d7-4efa-40cd-852c-ab7bf77646c0,unlabelled,unlabelled,0.7917134535445758,0.09161423991660131,0.01818930923314656,0.09848299730567624,nominal,0.7917134535445758,0.7917134535445758,0.10980354914974787,0.09848299730567624,,nominal,0.7917134535445758,nominal,nominal,False,False,False,False,17.43577811013068,0.4488146920257777,False,1,0.9428571428571428,0.05714285714285714,0.0,0.0,91.6,35,1dacb4cdef,17695743,PX4_FMU_V6C,v1.14
